,func,n,d,dataset_num,title,optimal,mean,optimal_sc,mean_sc,distortion,n_clusters,noise,weights
2395,random,100,3,2,func-random_n-100_d-3,"[0.3266308416726786, 0.3608197729488788, 0.31254938726477793]","[0.3360880850868181, 0.3516268274590665, 0.31228508745411526]",42.957597649862876,43.01650524253177,1.001371296252389,,,
2396,random,100,3,2,func-random_n-100_d-3,"[0.3149137543332626, 0.35785262338575646, 0.327233622285484]","[0.3241017539445749, 0.33987606625379535, 0.33602217980162974]",42.08701712270394,42.223032057925934,1.0032317551710885,,,
2397,random,100,3,2,func-random_n-100_d-3,"[0.33643453037883747, 0.3503624159797864, 0.31320305364999373]","[0.34337548413918073, 0.35540076668861403, 0.3012237491722051]",43.14929123209325,43.21646317171266,1.001556733325192,,,
2398,random,100,3,2,func-random_n-100_d-3,"[0.299832027620966, 0.34193761899315106, 0.3582303533871031]","[0.3205270956987319, 0.3231495868490571, 0.356323317452211]",44.168546332016334,44.396738675834605,1.0051663992313205,,,
2399,random,100,3,2,func-random_n-100_d-3,"[0.34823523691529007, 0.32742779959137697, 0.32433696532720735]","[0.3456340960479405, 0.32670287306053747, 0.32766303089152193]",45.984925001008506,45.99281824528521,1.000171648519086,,,
2400,random,100,3,2,func-random_n-100_d-3,"[0.37848403204108944, 0.3406798286939769, 0.2808361406631579]","[0.3648380524556595, 0.34732928932084994, 0.28783265822349036]",42.57592136086463,42.61518261312041,1.0009221468614387,,,
2401,random,100,3,2,func-random_n-100_d-3,"[0.31414393756824277, 0.35143868182412963, 0.3344173826124086]","[0.3139173121677598, 0.3551099407598259, 0.3309727470724145]",44.70399734577327,44.7102478411685,1.0001398196082307,,,
2402,random,100,3,2,func-random_n-100_d-3,"[0.3567571714983849, 0.351554763305181, 0.29168806525931135]","[0.3569291468651704, 0.33601694787877134, 0.3070539052560585]",46.48058176312189,46.57210605524147,1.0019690866303268,,,
2403,random,100,3,2,func-random_n-100_d-3,"[0.3489220740627737, 0.30343421642125895, 0.3476437095380197]","[0.33448599975861465, 0.3238106445126114, 0.34170335572877397]",43.03602012762439,43.2282373307571,1.0044664260905791,,,
2404,random,100,3,2,func-random_n-100_d-3,"[0.3261478144542699, 0.35570464201846225, 0.3181475435394336]","[0.3380313776270569, 0.348957179169598, 0.31301144320334523]",47.68026281489983,47.71304868952558,1.000687619419235,,,
2405,random,100,3,2,func-random_n-100_d-3,"[0.33125672165099407, 0.3195357284459958, 0.3492075509561985]","[0.34828592122322016, 0.30457870063447207, 0.347135378142308]",43.4660258016661,43.57386679915826,1.0024810411235716,,,
2406,random,100,3,2,func-random_n-100_d-3,"[0.27917964392215733, 0.3614095992434654, 0.35941075683532797]","[0.30155079635685966, 0.33930581402817045, 0.3591433896149699]",41.41067671646227,41.6531106480449,1.0058543822706054,,,
2407,random,100,3,2,func-random_n-100_d-3,"[0.3604341268060188, 0.33936781671630656, 0.3001980583415959]","[0.3514181470535094, 0.33155688091183977, 0.317024972034651]",40.26688828988403,40.363146027051044,1.0023904935607155,,,
2408,random,100,3,2,func-random_n-100_d-3,"[0.33903797134754826, 0.2957670100463195, 0.3651950186112228]","[0.3191238289457927, 0.307212308872262, 0.37366386218194564]",40.89134209511429,41.05228773540323,1.0039359344067158,,,
2409,random,100,3,2,func-random_n-100_d-3,"[0.34144608578115304, 0.34768363430239896, 0.31087027991806016]","[0.3297104337786292, 0.3353658898425518, 0.33492367637881904]",40.13671733590364,40.24608284539796,1.0027248244688034,,,
2410,random,100,3,2,func-random_n-100_d-3,"[0.3238667419891532, 0.35667940735037007, 0.3194538506611329]","[0.32632659344569204, 0.3608833060009124, 0.31279010055339557]",40.62556721106163,40.646603730288774,1.0005178147819538,,,
2411,random,100,3,2,func-random_n-100_d-3,"[0.32944129916579445, 0.3187528273066874, 0.35180587352806814]","[0.30983945830880955, 0.32791760417019994, 0.36224293752099046]",43.19190893403933,43.34424449819004,1.003526946780318,,,
2412,random,100,3,2,func-random_n-100_d-3,"[0.3231579574089938, 0.3306862687583152, 0.34615577389160007]","[0.3372675058892753, 0.33082141586142505, 0.33191107824929955]",40.66100826434144,40.75730615193512,1.0023683103716374,,,
2413,random,100,3,2,func-random_n-100_d-3,"[0.3410172009581863, 0.3301517911997867, 0.3288310080779413]","[0.329432814832276, 0.3408170955745764, 0.3297500895931477]",46.51436941717227,46.58205422618218,1.0014551376243084,,,
2414,random,100,3,2,func-random_n-100_d-3,"[0.3188917941031574, 0.3349558439000838, 0.3461523620923756]","[0.31869620403486865, 0.3387899348477997, 0.34251386111733184]",47.10254440174242,47.10732764852789,1.0001015496476087,,,
2415,random,100,3,2,func-random_n-100_d-3,"[0.3357108375321766, 0.32361342736325943, 0.3406757352229476]","[0.3462097498727929, 0.3205483852508541, 0.3332418648763529]",49.234017149772136,49.268457804151886,1.0006995296417716,,,
2416,random,100,3,2,func-random_n-100_d-3,"[0.3320781598187281, 0.332961794097438, 0.3349600461733598]","[0.3383858477890147, 0.329105260987184, 0.3325088912238015]",41.52184164743475,41.542307018091826,1.0004928820554457,,,
2417,random,100,3,2,func-random_n-100_d-3,"[0.34645352772615884, 0.3495091010478038, 0.3040373712269055]","[0.3396592948756897, 0.35096617277470926, 0.3093745323496013]",45.34276241175401,45.36000247949793,1.0003802165290983,,,
2418,random,100,3,2,func-random_n-100_d-3,"[0.32391271973706715, 0.3614240951919065, 0.3146631850744791]","[0.31505020455967375, 0.3590346102681462, 0.3259151851721802]",41.64239601616094,41.67616476735555,1.000810922387403,,,
2419,random,100,3,2,func-random_n-100_d-3,"[0.3125760303313293, 0.3299036587633325, 0.3575203114260227]","[0.32523387475458326, 0.33811418330789467, 0.3366519419375221]",42.98543365993386,43.090519178994676,1.0024446774200806,,,
2420,random,100,3,2,func-random_n-100_d-3,"[0.3100208604854329, 0.34983662114419817, 0.3401425183710543]","[0.30442150658149736, 0.3532990166166647, 0.3422794768018379]",43.66199933919431,43.677800061025685,1.0003618872720104,,,
2421,random,100,3,2,func-random_n-100_d-3,"[0.3385740777781951, 0.3201810685796209, 0.34124485375431707]","[0.3388495612880957, 0.312687911625348, 0.34846252708655656]",44.31586577051228,44.340707825930735,1.0005605679813883,,,
2422,random,100,3,2,func-random_n-100_d-3,"[0.36378427542953995, 0.32844151135542543, 0.3077742132157651]","[0.36329356294819043, 0.316304861903155, 0.3204015751486546]",46.697927176292986,46.75456393050712,1.001212832295539,,,
2423,random,100,3,2,func-random_n-100_d-3,"[0.3328989365390245, 0.3143612387262004, 0.35273982574581914]","[0.33222894205332876, 0.3090928353710185, 0.35867822257565296]",44.7827790484305,44.80230551403517,1.0004360262140846,,,
2424,random,100,3,2,func-random_n-100_d-3,"[0.3014236570578445, 0.3370138107293846, 0.36156253221316315]","[0.3008472445404942, 0.3455490805046297, 0.3536036749548758]",39.84785140020179,39.87831590457205,1.0007645206278324,,,
2425,random,100,3,2,func-random_n-100_d-3,"[0.30288222854368696, 0.3345048322596052, 0.3626129393687155]","[0.3107785010911404, 0.33204949601796024, 0.3571720028908993]",45.16248744236031,45.18968222503968,1.0006021542262056,,,
2426,random,100,3,2,func-random_n-100_d-3,"[0.353752098386695, 0.301126447207396, 0.3451214544062437]","[0.346193187371151, 0.3051700354863195, 0.3486367771425296]",41.72170358345928,41.76935309355444,1.0011420796852133,,,
2427,random,100,3,2,func-random_n-100_d-3,"[0.3292384036977831, 0.34672825112450084, 0.32403334522338456]","[0.335752069072824, 0.33789862786738384, 0.3263493030597919]",40.847673547081314,40.9001283524386,1.0012841564966197,,,
2428,random,100,3,2,func-random_n-100_d-3,"[0.34273689420764825, 0.3030810156152276, 0.354182090256931]","[0.34760905247459567, 0.3105814486779481, 0.3418094988474561]",45.542673752201274,45.595860669814414,1.0011678479375745,,,
2429,random,100,3,2,func-random_n-100_d-3,"[0.3535770053380133, 0.32482198433329623, 0.3216010105986549]","[0.3376923774026811, 0.3492036733013783, 0.31310394929594076]",45.02783271400247,45.23518973760177,1.0046050855904245,,,
2430,random,100,3,2,func-random_n-100_d-3,"[0.37448068168532594, 0.30731479037351783, 0.31820452796252663]","[0.3543665663687456, 0.3219474244908022, 0.32368600914045215]",44.17191766751582,44.28359413735945,1.0025282232635726,,,
2431,random,100,3,2,func-random_n-100_d-3,"[0.3356755043347449, 0.3350415547966109, 0.32928294195712937]","[0.3386009374700313, 0.33493468599170045, 0.3264643765382684]",41.76555294963912,41.76990332581598,1.00010416182403,,,
2432,random,100,3,2,func-random_n-100_d-3,"[0.37310321519549705, 0.33060480969010114, 0.29629197676877517]","[0.3640640351147092, 0.321336489605997, 0.3145994752792938]",43.063278782929864,43.19939081335932,1.0031607447058446,,,
2433,random,100,3,2,func-random_n-100_d-3,"[0.33000967976872836, 0.314641502735878, 0.35534881793529555]","[0.33416121343029404, 0.3280615236267772, 0.3377772629429285]",45.81375754291575,45.948560711679725,1.0029424167759586,,,
2434,random,100,3,2,func-random_n-100_d-3,"[0.3093734786095054, 0.3608693736534497, 0.32975714785043714]","[0.3240422950458317, 0.36124745072978715, 0.3147102542243811]",39.53355244385562,39.66250831213738,1.0032619347442886,,,
2435,random,100,3,2,func-random_n-100_d-3,"[0.3233104089861443, 0.34540133152742847, 0.3312882595871589]","[0.3154277839609392, 0.3495803198084549, 0.334991896230606]",43.46044592525714,43.50264023339253,1.0009708668937258,,,
2436,random,100,3,2,func-random_n-100_d-3,"[0.32239370506499354, 0.33064450835175613, 0.34696178658387195]","[0.3210689391279531, 0.3203951717977119, 0.3585358890743352]",47.306928087753676,47.3417676905633,1.0007364587855927,,,
2437,random,100,3,2,func-random_n-100_d-3,"[0.34848791579114785, 0.3269641170432882, 0.3245479671667585]","[0.34207906272047894, 0.32183311107103735, 0.33608782620848343]",45.93254220508887,45.96280248559858,1.000658798295435,,,
2438,random,100,3,2,func-random_n-100_d-3,"[0.33617390737217073, 0.30946478137253797, 0.35436131165550633]","[0.3243779741125482, 0.3167089570006645, 0.35891306888678715]",41.54742328586977,41.59050769255394,1.0010369934709964,,,
2439,random,100,3,2,func-random_n-100_d-3,"[0.3404139755577655, 0.32337995498795497, 0.3362060698081169]","[0.3308175520338121, 0.34945118119371055, 0.3197312667724777]",46.08405676911816,46.258051701080355,1.0037755992887933,,,
2440,random,100,3,2,func-random_n-100_d-3,"[0.31135755865299536, 0.35421126434017663, 0.33443117699987224]","[0.31265136202357957, 0.34611123534153043, 0.34123740263489005]",43.49215562284428,43.54876108480653,1.001301509689543,,,
2441,random,100,3,2,func-random_n-100_d-3,"[0.33495892114121983, 0.334023402220538, 0.3310176774205955]","[0.33145512990942533, 0.32413874265756304, 0.34440612743301136]",43.340219068957126,43.39685901719409,1.00130686806513,,,
2442,random,100,3,2,func-random_n-100_d-3,"[0.35225671198777997, 0.3301818423142573, 0.3175614457025946]","[0.35482681538710886, 0.3235602775769542, 0.3216129070359371]",43.7592332405328,43.77877389394875,1.0004465492644385,,,
2443,random,100,3,2,func-random_n-100_d-3,"[0.33363577409342016, 0.31795482578847645, 0.34840940013941857]","[0.3334442212380773, 0.31190513047777046, 0.3546506482841524]",41.6138623081342,41.62791290981653,1.000337642336063,,,
2444,random,100,3,2,func-random_n-100_d-3,"[0.3510123683292073, 0.3203099237107853, 0.32867770797927504]","[0.3550241811592978, 0.3258747415574128, 0.3191010772832895]",45.435911730874835,45.464630575326886,1.0006320736914482,,,
2445,random,100,3,2,func-random_n-100_d-3,"[0.3087187505708264, 0.3697900628426526, 0.321491186598736]","[0.293586757085454, 0.3643445806959204, 0.3420686622186253]",45.704577744390626,45.78870137696362,1.001840595334749,,,
2446,random,100,3,2,func-random_n-100_d-3,"[0.3257224275246917, 0.34583309000248363, 0.32844448285329914]","[0.34589930814040515, 0.34411308322734335, 0.30998760863225167]",42.62087019930643,42.79397383389461,1.0040614758398574,,,
2447,random,100,3,2,func-random_n-100_d-3,"[0.31257891239060703, 0.33034908129787727, 0.3570720064536981]","[0.3086935141430831, 0.3244866893522852, 0.366819796504632]",43.2903288649381,43.334478656324045,1.0010198534532664,,,
2448,random,100,3,2,func-random_n-100_d-3,"[0.3077171915327744, 0.3294805680057154, 0.36280224046291903]","[0.31697652628171624, 0.33641146985984016, 0.34661200385844354]",41.44408651859824,41.562293299741484,1.0028521989763293,,,
2449,random,100,3,2,func-random_n-100_d-3,"[0.3449876069101632, 0.319693008866642, 0.3353193842236041]","[0.35068214058165686, 0.3243941297988183, 0.3249237296195248]",44.159916490218535,44.19943337082647,1.0008948585900674,,,
2450,random,100,3,2,func-random_n-100_d-3,"[0.35240395776281536, 0.32600850862504366, 0.3215875336125932]","[0.3455274420305276, 0.32662908691637793, 0.3278434710530946]",42.29096886942352,42.30373349649396,1.0003018286743406,,,
2451,random,100,3,2,func-random_n-100_d-3,"[0.3099442203741686, 0.31954633577201513, 0.37050944385582085]","[0.2943329741690295, 0.3317382117989004, 0.3739288140320701]",49.327867183443104,49.399122594037685,1.0014445264849905,,,
2452,random,100,3,2,func-random_n-100_d-3,"[0.327251349320311, 0.3580506332865695, 0.31469801740960784]","[0.3153429321453627, 0.3586085468834242, 0.326048520971213]",37.762675221184466,37.872717551932446,1.0029140501858895,,,
2453,random,100,3,2,func-random_n-100_d-3,"[0.2961819871087559, 0.3685257869516276, 0.33529222597976716]","[0.30364663269497855, 0.3785926399305551, 0.3177607273744667]",41.944581877501804,42.08416196862634,1.0033277263683824,,,
2454,random,100,3,2,func-random_n-100_d-3,"[0.2876269794713545, 0.3570623566037872, 0.3553106639259098]","[0.28828173463718537, 0.33859876473997813, 0.3731195006228368]",45.1420600952889,45.269103600222586,1.0028143045458164,,,
2455,random,100,3,2,func-random_n-100_d-3,"[0.3259608677301302, 0.33718713202434736, 0.33685200024734707]","[0.32247308048626555, 0.33185308201108127, 0.3456738375026531]",41.24367698137583,41.263928204754215,1.0004910140137975,,,
2456,random,100,3,2,func-random_n-100_d-3,"[0.3179712951515351, 0.3218359407616733, 0.36019276409190915]","[0.3114647506792382, 0.3307156024989501, 0.35781964682181167]",42.510859942927006,42.542179412344154,1.0007367404343077,,,
2457,random,100,3,2,func-random_n-100_d-3,"[0.3150633700480546, 0.36674063477006885, 0.31819599521174907]","[0.3197093494748056, 0.36426384225622643, 0.3160268082689681]",43.41929108931586,43.41929108937561,1.000000000001376,,,
2458,random,100,3,2,func-random_n-100_d-3,"[0.3322124633304256, 0.34766090246312514, 0.32012663426252125]","[0.31120177199190363, 0.3564429217168887, 0.33235530629120774]",41.903776458346385,42.037427680405976,1.003189479167646,,,
2459,random,100,3,2,func-random_n-100_d-3,"[0.35622625851830575, 0.35398363058966004, 0.2897901109404188]","[0.3642114073026584, 0.345851539322352, 0.28993705337498965]",44.23286296693287,44.27915992962715,1.0010466643935956,,,
2460,random,100,3,2,func-random_n-100_d-3,"[0.31126227440457654, 0.34760836793677785, 0.34112935768341957]","[0.31909178361895196, 0.34251742189608686, 0.338390794484961]",40.365999234323134,40.38624627693484,1.0005015865578892,,,
2461,random,100,3,2,func-random_n-100_d-3,"[0.32202730127740636, 0.3618946776721636, 0.31607802108405814]","[0.3149415953938694, 0.3572596208490927, 0.3277987837570381]",40.23984122672528,40.3039775914328,1.0015938523302352,,,
2462,random,100,3,2,func-random_n-100_d-3,"[0.36039404569905814, 0.32703186938317996, 0.312574085249315]","[0.36640563125545084, 0.31670280514465954, 0.3168915635998898]",41.70642393239225,41.75821177600061,1.0012417234259239,,,
2463,random,100,3,2,func-random_n-100_d-3,"[0.3110926774732117, 0.35237620327561936, 0.33653112065673035]","[0.30607021344843055, 0.3565925824972653, 0.3373372040543042]",40.28187916567945,40.28908419404498,1.000178865249456,,,
2464,random,100,3,2,func-random_n-100_d-3,"[0.36593537591920366, 0.339471941228942, 0.2945926828559868]","[0.37043122005581486, 0.3384212875920495, 0.2911474923521357]",42.97053718574619,42.98848654425799,1.0004177131515535,,,
2465,random,100,3,2,func-random_n-100_d-3,"[0.3110286003813707, 0.336269240677577, 0.35270215923771747]","[0.3241536263742571, 0.3107237627854437, 0.3651226108402993]",47.852541848622636,48.100249166155685,1.0051764714676317,,,
2466,random,100,3,2,func-random_n-100_d-3,"[0.36656414573842605, 0.3013607130867401, 0.33207514153274104]","[0.35457409603806583, 0.3141289804887707, 0.3312969234731636]",41.43050678474083,41.48890030773698,1.0014094329885836,,,
2467,random,100,3,2,func-random_n-100_d-3,"[0.33969952387876134, 0.30113822665124, 0.35916224947132913]","[0.32428364469651444, 0.32377778701360627, 0.35193856828987935]",42.05552934906735,42.22568211256972,1.0040459070694385,,,
2468,random,100,3,2,func-random_n-100_d-3,"[0.3643708213944509, 0.3097225450653659, 0.3259066335417415]","[0.35257264779643094, 0.31901510274800876, 0.3284122494555603]",41.14963217140249,41.224696988210354,1.0018241916840276,,,
2469,random,100,3,2,func-random_n-100_d-3,"[0.31410231971773694, 0.37365027954385793, 0.312247403335579]","[0.3172539607456876, 0.36579393462683, 0.31695210462748225]",40.723620302025026,40.74709633150762,1.0005764720648234,,,
